title,brand,mpn,upc,product_type,primary_category,smart_home_ecosystem,brand_tier,condition,condition_score,price,wasPrice,discount_pct,savings_usd,has_discount,price_tier,log_price,price_per_channel,sold,available,mpn-alt,upc-alt,condition_score-alt,has_solar_power,is_battery_powered,is_wired,has_wifi,has_poe,has_cellular_4g5g,has_pan_tilt_zoom,has_motion_detect,has_ai_detection,has_two_way_audio,has_voice_control,has_floodlight,has_local_storage,has_cloud_storage,is_doorbell_camera,is_outdoor,is_indoor,is_nvr_dvr_system,is_complete_system,is_refurb_product,channel_count,pack_quantity,tech_richness_score,commercial_value_score,seller,seller_city,seller_state,seller_country,ships_to_count,excluded_country_count,global_reach_score,is_us_only_shipping,days_since_update,listing_freshness_score,estimated_revenue
4-Pack Wireless 5G WiFi Security Camera System Smart Outdoor Night Vision 1080P,Unknown,,,Camera,Security Cameras,Other/Generic,Generic/Unknown,New,5,$69.99,,$0.00,$0.00,0,Value ($25–$75),4.262539,,$3.00,$5.00,,,134.98,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,1,2,44.85,Seller_311,Hudson,Wisconsin,United States,1,74,0.0133,1,2,99.5,$209.97
Guardline GL5000 Wireless Driveway Alarm Long Range Outdoor Motion Sensor System,Guardline,,,Complete System,Sensors & Motion Detectors,Other/Generic,Other Brand,New,5,$139.00,,$0.00,$0.00,0,Mid-Range ($75–$200),4.941642,,,,,,273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,1,1,0,Seller_312,Lawrence,NY,United States,170,11,0.9392,0,,,$0.00
4x Amcrest IP2M-866EW Optical Zoom Outdoor Vandal Security Camera | C275DS,Amcrest,IP2M-866EW,,Dome Camera,Security Cameras,Amcrest,Prosumer,New,5,$159.99,,$0.00,$0.00,0,Mid-Range ($75–$200),5.081342,,$9.00,,IP2M-866EW,,314.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,0,68.02,Seller_313,Hayward,CA,United States,168,11,0.9385,0,24,93.4,"$1,439.91"
Speco Technologies D4CS-500 Digital Video Recorder Security Surveillance Unit,Speco,,,Power Cable,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Used,2,$236.49,,$0.00,$0.00,0,Premium ($200–$500),5.470126,,,,,,470.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,23.34,Seller_314,Peoria,IL,United States,162,19,0.895,0,81,77.8,$0.00
EUFY BY ANKER T8E00 PoE CAM S4 BULLET PTZ CAM CAMERA 16MP TRIPLE  LENS -NEW!,Eufy,AKT8E00,194644239718,Camera,Security Cameras,Eufy (Anker),Premium Consumer,New,5,$228.99,,$0.00,$0.00,0,Premium ($200–$500),5.438036,,$2.00,$6.00,AKT8E01,194644239719,452.98,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,39.67,Seller_315,Sanborn,New York,United States,2,16,0.1111,0,4,98.9,$457.98
Ring Wired Doorbell Pro 4K (Newest Model) | 3rd Gen | Sealed,Ring,B0F151GFYR,840414665354,Doorbell Camera,Security Cameras,Ring (Amazon),Premium Consumer,New,5,$143.99,,$0.00,$0.00,0,Mid-Range ($75–$200),4.976665,,$12.00,$10.00,B0F151GFYR,840414665355,282.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,0,21.82,Seller_316,Woodbridge,NJ,United States,162,29,0.8482,0,,,"$1,727.88"
Video Doorbell 1080p HD Camera WI-FI Night Vision Motion Detection Wireless,Orbitell,,,Doorbell Camera,Security Cameras,Other/Generic,Other Brand,New,5,$13.70,,$0.00,$0.00,0,Budget (<$25),2.687847,,$84.00,$29.00,,,22.4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,1,2,59.59,Seller_317,Richardson,TX,United States,162,60,0.7297,0,2,99.5,"$1,150.80"
ARCCTV Solar Powered Wireless Battery Security Camera System Outdoor Home Wifi,Arcctv,AR-K04W2L7H-B360,,Dome Camera,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,$229.99,,$0.00,$0.00,0,Premium ($200–$500),5.442374,,$14.00,$10.00,AR-K04W2L7H-B361,,454.98,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,1,2,52.76,Seller_318,Perth Amboy,New Jersey,United States,1,138,0.0072,1,7,98.1,"$3,219.86"
Lorex DV704-DFS3 1080p HD MPX DVR 4 Channel Recorder 1TB Tested Works,Lorex,DV704D,,Monitor/Display,Surveillance Dvrs & Nvrs,Lorex,Prosumer,Used,2,$69.87,,$0.00,$0.00,0,Value ($25–$75),4.260847,$17.47,,,DV704D,,137.74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4,1,1,29.85,Seller_319,Columbus,OH,United States,162,19,0.895,0,2,99.5,$0.00
"Camera Mount Bracket for Tree, Pole, Wall, Siding for Ring Outdoor Cam Plus",3Dexl,,,Other,Security Cameras,Ring (Amazon),Other Brand,New,5,$15.95,,$0.00,$0.00,0,Budget (<$25),2.830268,,$1.00,$10.00,,,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,0,15.88,Seller_32,Acworth,Georgia,United States,208,11,0.9498,0,216,40.8,$15.95
CR-E Series Compact Embedded 4-Channel DVR CR4000E w/Azco Passive Video Balun,Costar,,,Digital Video Recorder,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Used,2,$49.99,,$0.00,$0.00,0,Value ($25–$75),3.93163,$12.50,,,,,97.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4,1,1,27.45,Seller_320,Denton,TX,United States,162,17,0.905,0,31,91.5,$0.00
Lot Of 3 Luma Surveillance™ 310 Series Turret Analog Camera LUM-310-TUR-A-WH,Dome,LUM-300,,Camera,Security Cameras,Other/Generic,Other Brand,Used,2,$30.00,,$0.00,$0.00,0,Value ($25–$75),3.433987,,,,LUM-301,,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,Seller_321,Long Beach,CA,United States,161,11,0.936,0,,,$0.00
AOSU Solar Camera Security Outdoor 360° Panoramic /Human Auto Tracking 2K View,Unknown,,,Other,Uncategorized,Other/Generic,Generic/Unknown,Open Box,4,$45.99,,$0.00,$0.00,0,Value ($25–$75),3.849935,,$17.00,$3.00,,,87.98,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,2,34,Seller_322,,,,0,0,,0,,,$781.83
Ring Floodlight Cam Plus Outdoor Camera 1080p Brand New Sealed Black,Ring,,,Floodlight Security Camera / Surveillance Camera,Security Cameras,Ring (Amazon),Premium Consumer,New,5,$104.99,,$0.00,$0.00,0,Mid-Range ($75–$200),4.663345,,$12.00,$4.00,,,204.98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,1,0,59.25,Seller_323,Braintree,MA,United States,168,11,0.9385,0,9,97.5,"$1,259.88"
Blink XT Security Camera System - 2 Cameras + Sync Module Indoor & Outdoor,Alltechrevival,,850812007298,Other,Security Cameras,Blink (Amazon),Other Brand,Open Box,4,$89.99,,$0.00,$0.00,0,Mid-Range ($75–$200),4.51075,,$10.00,$9.00,,850812007299,175.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,,1,0,50.72,Seller_324,Lawrenceville,GA,United States,162,17,0.905,0,4,98.9,$899.90
⭐LOT For Tactacam Reveal Battery 7000mAh Compatible X Ultra/Pro 3.0/X Gen 2.0,Unknown,,,Other,Uncategorized,Other/Generic,Generic/Unknown,New,5,$18.89,,$0.00,$0.00,0,Budget (<$25),2.990217,,$13.00,$10.00,,,32.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,22.61,Seller_325,,,,0,0,,0,,,$245.57
Smart Mini Wireless WiFi Camera Home Security 1080P HD Night Cam,Unknown,,,Charger Camera,Security Cameras,Other/Generic,Generic/Unknown,New,5,$23.35,,$0.00,$0.00,0,Budget (<$25),3.192532,,$41.00,$3.00,,,41.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,67.03,Seller_326,Chino,CA,United States,162,60,0.7297,0,3,99.2,$957.35
American Dynamics ADTVRLT16100 DVR,American Dynamics,,,DVR,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Used,2,$73.77,,$0.00,$0.00,0,Value ($25–$75),4.314417,,,,,,145.54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,1,1,29.01,Seller_327,Bensenville,IL,United States,168,11,0.9385,0,12,96.7,$0.00
(5) Pack 6ft. DC Barrel Power 5.5mm x 2.1mm Extension Cable Male to Female,Keen Eye,,810155034399,Extension Cable,Accessories,Other/Generic,Other Brand,New,5,$13.99,,$0.00,$0.00,0,Budget (<$25),2.707383,,$32.00,$8.00,,810155034400,22.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,60.11,Seller_328,Saratoga Springs,Utah,United States,1,11,0.0833,1,23,93.7,$447.68
Wyze Cam v4 - 2.5K QHD Indoor/Outdoor WiFi Smart Security Camera,Wyze,WYZEC4WH,810083473673,Other,Security Cameras,Wyze,Value,New,5,$29.00,,$0.00,$0.00,0,Value ($25–$75),3.401197,,$76.00,$9.00,WYZEC4WH,810083473674,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,1,1,63.96,Seller_329,San Bernardino,California,United States,168,12,0.9333,0,22,94,"$2,204.00"
Solar Camera 4MP Wireless Outdoor Solar Battery Security Camera WiFi Smart Home,Woolink/Xvim,US-N1060WH-XM4MP,,Camera,Security Cameras,Other/Generic,Other Brand,New,5,$139.99,,$0.00,$0.00,0,Mid-Range ($75–$200),4.948689,,$100.00,$5.00,US-N1060WH-XM4MP,,274.98,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,2,67.95,Seller_33,Rockaway,NJ,United States,162,59,0.733,0,2,99.5,"$13,999.00"
4MP Wireless Solar Battery Camera 4PCS Pan/Tilt WiFi Security Camera System,Woolink,N1060WH-4PK,768476589350,Camera,Security Cameras,Other/Generic,Value,New,5,$126.99,,$0.00,$0.00,0,Mid-Range ($75–$200),4.851952,,$23.00,$9.00,N1060WH-4PK,768476589351,248.98,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,4,3,58.33,Seller_33,Walton,KY,United States,162,59,0.733,0,5,98.6,"$2,920.77"
2PK Solar Camera 4MP Wireless Security Camera Outdoor Solar Battery Camera,Woolink,N3070BK-XM/001*2PK,768476589350,Camera,Security Cameras,Other/Generic,Value,New,5,$69.99,,$0.00,$0.00,0,Value ($25–$75),4.262539,,$87.00,$8.00,N3070BK-XM/001*2PK,768476589351,134.98,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,2,2,66.48,Seller_33,Walton,KY,United States,162,59,0.733,0,2,99.5,"$6,089.13"
Blink Video Doorbell (newest model) Required Sync Module not included,Blink,,,Doorbell Camera,Security Cameras,Blink (Amazon),Premium Consumer,New,5,$27.19,,$0.00,$0.00,0,Value ($25–$75),3.338967,,$103.00,$1.00,,,49.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,0,69.47,Seller_330,Plano,Texas,United States,61,140,0.3035,0,2,99.5,"$2,800.57"
Lorex 4K Dual-Lens IP Camera with Smart Lighting & Motion Detection E872SB,Lorex,,,Camera,Security Cameras,Lorex,Prosumer,New,5,$223.99,,$0.00,$0.00,0,Premium ($200–$500),5.416056,,$13.00,$1.00,,,442.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,65.25,Seller_330,Plano,Texas,United States,4,215,0.0183,0,23,93.7,"$2,911.87"
2 Pack Lorex H20 4K IP Wired Dual Lens Security Camera with Smart Lighting,Lorex,E871AB_K4,196271032298,Camera,IP/Smart Camera Systems,Lorex,Prosumer,New,5,$399.98,$499.98,$20.00,$100.00,1,Premium ($200–$500),5.993912,,$36.00,$1.00,E871AB_K5,196271032299,31.00133333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2,0,74.5,Seller_330,,,,0,0,,0,5,98.6,"$14,399.28"
Kastar Battery For WYZE Removable Battery Pack Battery Cam Pro 2K Video Camera,Kastar,Model HB-T1,,Battery,Security Cameras,Wyze,Other Brand,New,5,$19.99,,$0.00,$0.00,0,Budget (<$25),3.044046,,$76.00,$10.00,Model HB-T2,,34.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,63.55,Seller_331,,,,0,0,,0,22,94,"$1,519.24"
10CH 1TB HDD Monitor with Cameras 5MP Wired Security Camera System Wireless Kit,Jennov,A61WJ55AS-V1608-1,,Camera,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,$246.99,$259.99,$5.00,$13.00,1,Premium ($200–$500),5.513388,$24.70,$1.00,$10.00,A61WJ55AS-V1608-2,,-9.199333333,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,1,25.84,Seller_332,Grand Prairie,TX,United States,167,53,0.7591,0,113,69,$246.99
Invid Tech PD1B-16NH2 16Ch+ 8 Bonus IP CH Universal Port Recorder,Invid Tech,PD1B-16NH2,,Security & Surveillance > Closed Circuit Tv Systems & Accessories,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Open Box,4,$289.99,,$0.00,$0.00,0,Premium ($200–$500),5.673289,$18.12,,,PD1B-16NH3,,575.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0,0,Seller_333,San Diego,California,United States,1,20,0.0476,1,,,$0.00
"Invid Tech Vis-P5bxir4lc Ip Camera, 4W, Color",Invid Tech,VIS-P5BXIR4LC,,Security & Surveillance > Closed Circuit Tv Systems & Accessories,Security Cameras,Other/Generic,Other Brand,New,5,$127.99,,$0.00,$0.00,0,Mid-Range ($75–$200),4.859735,,$17.00,$10.00,VIS-P5BXIR4LC,,250.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,55.03,Seller_334,United States,United States,United States,1,28,0.0345,1,2,99.5,"$2,175.83"
4FT DC 5.5MM x 2.5MM Male and Female Plug to Bare Wire Open End Power Wire Suppl,Othoking,,,Dc Power Connector,Accessories,Other/Generic,Other Brand,New,5,$9.99,,$0.00,$0.00,0,Budget (<$25),2.396986,,$5.00,$6.00,,,14.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,18.18,Seller_335,Chicago Ridge,IL,United States,168,11,0.9385,0,,,$49.95
Only For 2025 Nintendo Switch 2 4K HDMI Adapter Charger TV Docking Dock Station,Siwiqu,S3 MAX,,Adaptor,Accessories,Other/Generic,Other Brand,New,5,$29.99,,$0.00,$0.00,0,Value ($25–$75),3.433665,,$44.00,$10.00,S3 MAX,,54.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,57.67,Seller_336,Hempstead,New York,United States,1,94,0.0105,1,60,83.6,"$1,319.56"
"Solar Panel Compatible with SimpliSafe Outdoor Security Camera, Waterproof 4W 5V",Kabaconsultingllc,,,Other,Security Cameras,Other/Generic,Other Brand,New,5,$16.99,,$0.00,$0.00,0,Budget (<$25),2.889816,,$9.00,$3.00,,,28.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,1,59.85,Seller_337,,,,0,0,,0,2,99.5,$152.91
75 ft BNC Video Power Extension Cable for CCTV Security Camera DVR Black lot,Unknown,,,Premade Siamese Cable,Security Cameras,Other/Generic,Generic/Unknown,New,5,$16.26,,$0.00,$0.00,0,Budget (<$25),2.848392,,$2.00,$10.00,,,27.52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,1,1,34.87,Seller_338,,,,0,0,,0,22,94,$32.52
AXIS COMMUNICATIONS Surveillance Card 128GB (01491-001),Axis,,,Micro Sd Card,Security Cameras,Other/Generic,Premium Enterprise,New,5,$49.50,,$0.00,$0.00,0,Value ($25–$75),3.921973,,$3.00,$10.00,,,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,38.9,Seller_339,,,,0,0,,0,4,98.9,$148.50
"HIK DS-1280ZJ-DM21, CB135, Junction Box Bracket For DS-2CD2347G1-LU Dome camera",Caliwiretech,"DS-1280ZJ-DM21, CB140PT, CB135",,Mount/Bracket,Security Camera Brackets & Mounts,Other/Generic,Other Brand,New,5,$11.99,,$0.00,$0.00,0,Budget (<$25),2.56418,,$45.00,$10.00,"DS-1280ZJ-DM21, CB140PT, CB136",,18.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,60.99,Seller_34,Riverside,CA,United States,170,11,0.9392,0,21,94.2,$539.55
3X 360° 1080P IP E27 Light Bulb Camera wifi IR Night SmartHome Wireless Security,Boykeep,,,Light Bulb Camera,Security Cameras,Other/Generic,Other Brand,New,5,$27.51,,$0.00,$0.00,0,Value ($25–$75),3.350255,,$400.00,$10.00,,,50.02,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,68.6,Seller_340,New Jersey,United States,United States,1,15,0.0625,1,5,98.6,"$11,004.00"
（1ZP）VORGUT Wireless Security Camera System 10” LCD 2CAMS x 3MP PTZ NVR 500G HDD,Vorgut,,,Surveillance System,IP/Smart Camera Systems,Other/Generic,Other Brand,Open Box,4,$69.99,,$0.00,$0.00,0,Value ($25–$75),4.262539,,$26.00,$1.00,,,135.98,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,,1,3,68.19,Seller_341,La Puente,CA,United States,162,18,0.9,0,4,98.9,"$1,819.74"
"256GB USB Flash Drive, Outlet Wall Mount Holder for Blink Sync Module 2 with Sho",Unknown,,,Other,Security Cameras,Blink (Amazon),Generic/Unknown,New,5,$17.99,,$0.00,$0.00,0,Budget (<$25),2.943913,,$17.00,$4.00,,,30.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,61.96,Seller_342,Plano,Texas,United States,1,27,0.0357,1,5,98.6,$305.83
2-pack Batteries + Dual Battery Charger for Arlo Pro Arlo Pro 2 Security Camera,Unknown,,,Charger Camera,Accessories,Arlo,Generic/Unknown,New,5,$35.99,$39.99,$10.00,$4.00,1,Value ($25–$75),3.610648,,$280.00,$10.00,,,1.400666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,69.07,Seller_343,Ontario,California,United States,1,14,0.0667,1,31,91.5,"$10,077.20"
4-Pack Wireless 5G WiFi Security Camera System Smart Outdoor Night Vision 1080P,Unknown,,,Camera,Security Cameras,Other/Generic,Generic/Unknown,New,5,$52.99,,$0.00,$0.00,0,Value ($25–$75),3.988799,,$39.00,$100.00,,,100.98,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,1,2,40.41,Seller_344,Rancho Cucamonga,California,United States,1,11,0.0833,1,10,97.3,"$2,066.61"
V380 Q4 WiFi Smart Camera | Outdoor | Solar Panel (V380PRO) | Gray/Black,V380,,,Camera,Security Cameras,Other/Generic,Other Brand,New,5,$49.94,,$0.00,$0.00,0,Value ($25–$75),3.930648,,$1.00,$1.00,,,94.88,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,2,48.53,Seller_345,American Fork,UT,United States,161,20,0.8895,0,18,95.1,$49.94
Cyber Home CH-DVR 1500 Good Working Condition!!! No Remote. Has Cord,Cyberhome,,,Recorder,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Used,2,$69.99,,$0.00,$0.00,0,Value ($25–$75),4.262539,,,,,,137.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,,1,1,0,Seller_346,San Diego,CA,United States,168,11,0.9385,0,,,$0.00
RTSP 2MP IR Bullet IP Camera HD 8 pk Night Vision ONVIF POE Wired CNB LXC1050IR,Cnb,,,Bullet Camera,Security Cameras,Other/Generic,Other Brand,New,5,$150.00,,$0.00,$0.00,0,Mid-Range ($75–$200),5.01728,,,$10.00,,,295,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,8,1,28.35,Seller_347,California,United States,United States,162,54,0.75,0,20,94.5,$0.00
16CH TVI DVR Model GAR336-16/A,Tvi,,,DVR,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Used,2,$95.00,,$0.00,$0.00,0,Mid-Range ($75–$200),4.564348,$5.94,,,,,188,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,16,1,1,29.52,Seller_348,Marietta,GA,United States,168,11,0.9385,0,6,98.4,$0.00
"Honeywell Home DT8035V DUAL TEC Motion Sensor, 40' 56' Range",Honeywell,"[""DT8035V""], DT8035",194160005491,Motion Sensor,Sensors & Motion Detectors,Other/Generic,Other Brand,New,5,$44.00,,$0.00,$0.00,0,Value ($25–$75),3.806662,,$3.00,$10.00,"[""DT8035V""], DT8036",194160005492,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,38.81,Seller_349,Omaha,NE,United States,168,54,0.7568,0,5,98.6,$132.00
ZOSI ZG2615E 5MP Add-on PoE IP Camera Bullet Camera IP66 Night Vision with Cable,Zosi,,,Bullet Camera,Security Cameras,Other/Generic,Other Brand,New,5,$151.99,$189.99,$20.00,$38.00,1,Mid-Range ($75–$200),5.030373,,$37.00,$10.00,,,14.46733333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,1,65.75,Seller_35,City Of Industry,CA,United States,1,20,0.0476,1,21,94.2,"$5,623.63"
ZOSI 2Pack C296 4K 8MP PoE IP PTZ Dome Security Camera Add-on Outdoor With Cable,Zosi,,,Dome Camera,Security Cameras,Other/Generic,Other Brand,New,5,$119.99,,$0.00,$0.00,0,Mid-Range ($75–$200),4.795708,,$96.00,$10.00,,,234.98,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,,2,1,63.53,Seller_35,City Of Industry,CA,United States,1,20,0.0476,1,33,91,"$11,519.04"
ZOSI HD 720P Security Outdoor Wide Angle CCTV Bullet Camera 65ft IR Night Vision,Zosi,,,Bullet Camera,Security Cameras,Other/Generic,Other Brand,New,5,$20.99,,$0.00,$0.00,0,Budget (<$25),3.090588,,$37.00,$10.00,,,36.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,1,61.34,Seller_35,Hebron,Kentucky,United States,1,226,0.0044,1,2,99.5,$776.63
ZOSI 4K 16CH NVR 5MP/8MP Security IP Camera System Waterproof AI Detect Audio,Zosi,,,Dome Camera,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,$316.34,,$0.00,$0.00,0,Premium ($200–$500),5.759974,$19.77,$68.00,$9.00,,,627.68,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,16,1,2,64.42,Seller_35,Hebron,Kentucky,United States,1,20,0.0476,1,11,97,"$21,511.12"
ZOSI C290 8MP Add-On PoE IP Pan/Tilt Security Camera Outdoor For 4K ZOSI PoE NVR,Zosi,,,Dome Camera,Security Cameras,Other/Generic,Other Brand,New,5,$55.99,,$0.00,$0.00,0,Value ($25–$75),4.042876,,$29.00,$10.00,,,106.98,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,,1,2,59.41,Seller_35,Rowland Heights,California,United States,1,226,0.0044,1,4,98.9,"$1,623.71"
ZOSI H.265+ Security DVR 8CH AI Detect 1080p Record for CCTV Surveillance Camera,Zosi,,612068820645,DVR,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,$65.99,,$0.00,$0.00,0,Value ($25–$75),4.204543,$8.25,"$2,398.00",$10.00,,612068820646,126.98,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,8,1,2,69.68,Seller_35,Rowland Heights,California,United States,1,226,0.0044,1,2,99.5,"$158,244.02"
ZOSI 8CH 4K 5MP/8MP POE Security Camera System NVR CCTV Audio AI Detect IR Night,Zosi,,,5Mp/8Mp Poe Camera System,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,$339.99,,$0.00,$0.00,0,Premium ($200–$500),5.831853,$42.50,$26.00,$10.00,,,674.98,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,8,1,3,58.23,Seller_35,Walton,Kentucky,United States,1,20,0.0476,1,8,97.8,"$8,839.74"
ZOSI 8CH/16CH 5MP/8MP POE IP Security Camera System 4K AI Face Detect NVR Audio,Zosi,,,5Mp/8Mp Poe Camera System,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,$369.99,,$0.00,$0.00,0,Premium ($200–$500),5.916175,$46.25,$50.00,$3.00,,,734.98,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,8,1,2,67.5,Seller_35,Walton,Kentucky,United States,1,28,0.0345,1,3,99.2,"$18,499.50"
ZOSI 16 Channel H.265+ DVR Hard Drive 2TB 16 1080p Security Camera System,Zosi,,,8 Bullet & 8 Dome,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,$409.99,,$0.00,$0.00,0,Premium ($200–$500),6.018569,$25.62,$131.00,$10.00,,,814.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,16,1,1,67.01,Seller_35,Walton,Kentucky,United States,1,20,0.0476,1,2,99.5,"$53,708.69"
ZOSI 12V 2A Power Supply Adapter DC 1 to 4 Way Power Splitter Cable for Cameras,Zosi,AC-2AT4-US,,Adapter And Splitter Cable,Accessories,Other/Generic,Other Brand,New,5,$12.99,,$0.00,$0.00,0,Budget (<$25),2.638343,,$785.00,$10.00,AC-2AT4-US,,20.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,69.26,Seller_35,Walton,Kentucky,United States,1,20,0.0476,1,3,99.2,"$10,197.15"
ZOSI 8CH 1080p H.265+ Security Camera System 5MP Lite CCTV DVR Outdoor HD IR Kit,Zosi,,,Bullet / Dome,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,$215.19,,$0.00,$0.00,0,Premium ($200–$500),5.376158,$26.90,$202.00,$6.00,,,425.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,8,1,2,68.7,Seller_35,Walton,Kentucky,United States,1,20,0.0476,1,2,99.5,"$43,468.38"
ZOSI 5mp Lite 8CH DVR 1080p AI Security Camera System Outdoor H.265+ CCTV Kit,Zosi,,,Bullet / Dome,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,$103.99,,$0.00,$0.00,0,Mid-Range ($75–$200),4.653865,$13.00,$129.00,$10.00,,,202.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,8,1,1,66.97,Seller_35,Walton,Kentucky,United States,1,28,0.0345,1,2,99.5,"$13,414.71"
ZOSI 5MP Lite Home 8CH DVR 1080P H.265+ CCTV Security Camera System 1TB Outdoor,Zosi,,,Bullet Camera,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,$105.99,,$0.00,$0.00,0,Mid-Range ($75–$200),4.672735,$13.25,"$3,035.00",$10.00,,,206.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,8,1,1,69.45,Seller_35,Walton,Kentucky,United States,1,20,0.0476,1,5,98.6,"$321,679.65"
